lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84768748479348,2021,Clague-Maatta,LAK,pairing,5on5,8,3704.0,33.0,0.49,0.44,0.44,27.71,2.76,2.04,6.29,0.9,14.66,10.34,2.54,2.8,2.58,31.0,6.0,10.0,47.0,1.0,4.0,1.0,7.0,0.0,8.0,17.0,30.0,36.0,4.0,8.0,26.0,26.0,9.0,8.0,27.0,6.0,4.0,0.94,0.65,1.17,0.0,0.0,1.0,47.57,37.0,37.56,8.0,0.43,1.17,1.17,2.01,2.03,1.99,32.87,2.85,2.43,6.82,1.16,19.66,15.08,2.66,2.83,2.64,36.0,12.0,12.0,60.0,2.0,3.0,1.0,3.0,0.0,21.0,19.0,34.0,46.0,5.0,10.0,19.0,27.0,9.0,10.0,37.0,8.0,3.0,1.25,0.92,0.68,0.0,1.0,1.0,59.58,48.0,47.73,8.0,0.5,0.49,0.49,2.86,2.85,2.78
847582084775058479414,2021,Donskoi-Wennberg-Bastian,SEA,line,5on5,4,602.0,30.0,0.61,0.36,0.4,1.36,0.2,0.09,0.27,0.06,0.74,0.64,0.2,0.2,0.2,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,0.01,0.18,0.0,0.0,0.0,0.0,4.01,2.0,1.91,0.0,0.02,0.0,0.0,0.22,0.22,0.22,1.72,0.13,0.12,0.42,0.07,1.31,0.96,0.13,0.12,0.12,2.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,8.0,5.0,2.0,2.0,3.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,6.68,3.0,2.8,0.0,0.02,0.0,0.0,0.15,0.14,0.14
847417684815178481656,2021,Hagelin-Protas-Leason,WSH,line,5on5,6,1708.0,41.0,0.38,0.54,0.52,9.09,0.66,0.67,2.03,0.27,5.45,3.93,0.66,0.7,0.7,11.0,2.0,9.0,22.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,11.0,13.0,0.0,0.0,13.0,9.0,1.0,3.0,9.0,4.0,0.0,0.19,0.47,0.0,0.0,0.0,0.0,23.73,13.0,13.48,3.0,0.14,0.0,0.0,0.8,0.84,0.84,9.21,1.06,0.6,2.48,0.29,4.33,3.24,0.98,1.04,0.96,9.0,3.0,7.0,19.0,1.0,1.0,1.0,2.0,0.0,4.0,4.0,8.0,11.0,1.0,2.0,13.0,11.0,2.0,4.0,8.0,3.0,1.0,0.22,0.45,0.39,0.0,0.0,1.0,18.32,12.0,11.86,2.0,0.13,0.39,0.39,0.8,0.78,0.77
846945584741908478047,2021,Bunting-Spezza-Simmonds,TOR,line,5on5,7,1370.0,78.0,0.53,0.5,0.53,14.11,1.28,0.98,3.34,0.43,7.61,5.36,1.24,1.19,1.15,15.0,4.0,4.0,23.0,1.0,1.0,0.0,3.0,0.0,10.0,4.0,14.0,18.0,2.0,4.0,11.0,8.0,6.0,11.0,13.0,4.0,2.0,0.31,0.48,0.48,1.0,0.0,0.0,21.73,19.0,18.11,7.0,0.21,0.27,0.27,1.22,1.14,1.13,12.71,1.13,0.82,3.28,0.38,6.51,4.87,1.1,1.19,1.16,13.0,4.0,6.0,23.0,0.0,1.0,0.0,4.0,0.0,7.0,5.0,13.0,17.0,6.0,12.0,2.0,22.0,8.0,4.0,14.0,1.0,2.0,0.41,0.1,0.63,0.0,0.0,0.0,23.97,17.0,17.85,3.0,0.17,0.36,0.44,0.87,0.93,0.91
84741518477205,2021,Mcdonagh-Sustr,TBL,pairing,5on5,11,1407.0,81.0,0.35,0.45,0.42,10.48,0.88,0.64,2.59,0.33,5.44,4.13,0.86,0.86,0.84,11.0,3.0,4.0,18.0,0.0,1.0,0.0,4.0,0.0,4.0,5.0,11.0,14.0,0.0,0.0,3.0,9.0,3.0,2.0,11.0,1.0,2.0,0.29,0.1,0.49,0.0,0.0,0.0,17.76,14.0,13.72,0.0,0.14,0.27,0.27,0.74,0.74,0.73,12.91,1.66,0.96,2.86,0.44,7.86,5.24,1.63,1.61,1.59,14.0,5.0,3.0,22.0,1.0,2.0,0.0,3.0,2.0,6.0,5.0,13.0,18.0,2.0,4.0,5.0,15.0,1.0,0.0,13.0,3.0,3.0,0.42,0.35,0.89,0.0,1.0,0.0,20.83,19.0,18.19,0.0,0.2,0.58,0.58,1.27,1.27,1.26
84774478479980,2021,Theodore-Hague,VGK,pairing,5on5,23,1338.0,208.0,0.41,0.49,0.49,16.72,1.42,0.92,3.69,0.51,8.33,7.14,1.42,1.44,1.44,16.0,6.0,4.0,26.0,3.0,0.0,0.0,2.0,0.0,11.0,6.0,13.0,19.0,2.0,4.0,7.0,6.0,2.0,2.0,16.0,5.0,1.0,0.53,0.55,0.34,1.0,1.0,1.0,27.03,22.0,22.36,1.0,0.19,0.0,0.0,1.61,1.63,1.63,17.71,2.03,1.35,3.64,0.5,8.98,6.51,2.0,2.09,2.06,17.0,6.0,4.0,27.0,4.0,1.0,0.0,1.0,0.0,5.0,12.0,13.0,19.0,4.0,8.0,2.0,13.0,4.0,4.0,11.0,9.0,3.0,0.3,0.94,0.79,1.0,1.0,2.0,27.53,23.0,23.24,2.0,0.29,0.32,0.32,1.99,2.05,2.05
847522084784938478864,2021,Foligno-Eriksson Ek-Kaprizov,MIN,line,5on5,12,961.0,145.0,0.23,0.47,0.4,5.9,0.27,0.36,1.48,0.16,3.3,2.43,0.27,0.27,0.27,4.0,4.0,7.0,15.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,8.0,0.0,0.0,9.0,12.0,2.0,0.0,7.0,1.0,0.0,0.17,0.1,0.0,0.0,0.0,0.0,14.62,8.0,7.79,0.0,0.07,0.0,0.0,0.35,0.34,0.34,9.55,0.89,0.6,2.04,0.28,4.69,3.5,0.85,0.91,0.86,8.0,4.0,5.0,17.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,7.0,11.0,1.0,2.0,6.0,7.0,4.0,1.0,8.0,3.0,1.0,0.21,0.45,0.24,0.0,1.0,0.0,17.07,12.0,12.11,0.0,0.13,0.0,0.0,1.02,1.03,0.99
847528784773208477508,2021,Blidh-Haula-Lazar,BOS,line,5on5,3,938.0,17.0,0.11,0.32,0.23,2.1,0.07,0.12,0.49,0.06,1.29,0.98,0.07,0.07,0.07,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,14.0,1.0,4.0,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,6.42,3.0,3.28,2.0,0.02,0.0,0.0,0.09,0.1,0.1,7.28,0.56,0.56,1.48,0.2,4.26,2.93,0.55,0.56,0.55,7.0,3.0,3.0,13.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,9.0,0.0,0.0,7.0,13.0,1.0,1.0,7.0,3.0,0.0,0.2,0.36,0.0,0.0,1.0,0.0,12.43,10.0,9.73,0.0,0.11,0.0,0.0,0.67,0.67,0.66
847456484762928479718,2021,Palat-Stamkos-BarrÉ-Boulet,TBL,line,5on5,8,3415.0,30.0,0.46,0.43,0.43,23.33,1.87,1.61,5.83,0.74,13.66,9.29,1.8,1.9,1.83,18.0,15.0,11.0,44.0,3.0,2.0,1.0,5.0,3.0,11.0,9.0,15.0,30.0,1.0,2.0,29.0,32.0,6.0,6.0,26.0,6.0,1.0,0.83,0.72,0.33,2.0,1.0,0.0,46.61,33.0,34.46,4.0,0.33,0.44,0.44,1.76,1.8,1.75,31.63,2.23,2.15,6.99,0.93,18.53,13.17,2.2,2.16,2.12,33.0,11.0,15.0,59.0,1.0,1.0,1.0,6.0,1.0,20.0,15.0,32.0,43.0,2.0,4.0,25.0,21.0,4.0,5.0,37.0,6.0,1.0,1.22,0.72,0.3,0.0,1.0,0.0,56.02,44.0,42.22,4.0,0.44,0.15,0.15,2.52,2.44,2.42
847783984784668481580,2021,Sheary-Mcmichael-Sprong,WSH,line,5on5,9,2527.0,59.0,0.51,0.55,0.58,28.31,2.03,2.01,6.88,0.99,17.8,12.3,1.99,2.08,2.04,30.0,12.0,5.0,47.0,1.0,3.0,1.0,6.0,0.0,15.0,17.0,29.0,41.0,3.0,6.0,12.0,14.0,7.0,5.0,34.0,7.0,1.0,1.08,0.71,0.23,0.0,1.0,0.0,49.07,42.0,43.55,3.0,0.4,0.23,0.23,2.2,2.26,2.23,22.94,1.97,1.45,5.04,0.69,12.24,9.6,1.93,1.9,1.87,20.0,11.0,8.0,39.0,1.0,2.0,0.0,8.0,0.0,13.0,7.0,19.0,30.0,1.0,2.0,26.0,11.0,8.0,5.0,23.0,6.0,2.0,0.74,0.69,0.54,0.0,1.0,0.0,38.02,31.0,30.48,4.0,0.3,0.54,0.54,1.73,1.68,1.65
84784698479376,2021,Chabot-Mete,OTT,pairing,5on5,21,2412.0,136.0,0.4,0.54,0.51,19.45,1.55,1.29,5.08,0.69,10.94,8.45,1.51,1.59,1.55,21.0,7.0,12.0,40.0,3.0,1.0,1.0,6.0,1.0,7.0,10.0,18.0,25.0,4.0,8.0,12.0,20.0,7.0,3.0,22.0,5.0,1.0,0.69,0.63,0.23,1.0,1.0,1.0,39.8,28.0,28.24,2.0,0.27,0.23,0.23,1.58,1.61,1.6,19.62,2.31,1.45,4.49,0.62,10.69,7.44,2.21,2.34,2.24,20.0,7.0,7.0,34.0,2.0,3.0,2.0,3.0,1.0,6.0,12.0,18.0,25.0,3.0,6.0,16.0,13.0,10.0,7.0,17.0,7.0,3.0,0.5,0.98,0.84,0.0,0.0,2.0,35.26,27.0,27.71,4.0,0.3,0.78,0.78,1.84,1.84,1.81
84752008480796,2021,Orlov-Fehervary,WSH,pairing,5on5,28,1288.0,232.0,0.36,0.44,0.41,11.82,0.76,0.64,3.15,0.38,5.95,5.12,0.75,0.72,0.71,14.0,2.0,6.0,22.0,0.0,2.0,0.0,4.0,1.0,7.0,2.0,14.0,16.0,2.0,4.0,1.0,10.0,3.0,5.0,12.0,4.0,0.0,0.29,0.47,0.0,0.0,0.0,0.0,21.59,16.0,15.56,4.0,0.13,0.16,0.16,0.72,0.7,0.7,17.0,1.32,1.14,3.76,0.54,8.86,7.38,1.32,1.33,1.32,14.0,9.0,5.0,28.0,1.0,0.0,0.0,4.0,0.0,7.0,11.0,13.0,22.0,4.0,8.0,2.0,12.0,4.0,3.0,17.0,4.0,2.0,0.44,0.42,0.46,0.0,0.0,1.0,27.39,23.0,22.29,1.0,0.24,0.0,0.0,1.56,1.56,1.55
847732084775088477931,2021,Blidh-Nosek-Lazar,BOS,line,5on5,17,7338.0,58.0,0.41,0.37,0.38,42.51,3.58,2.87,10.09,1.37,22.96,17.14,3.49,3.61,3.52,44.0,14.0,17.0,75.0,4.0,4.0,0.0,17.0,3.0,14.0,16.0,40.0,54.0,4.0,8.0,75.0,104.0,3.0,12.0,40.0,16.0,2.0,1.01,1.96,0.61,1.0,3.0,0.0,74.54,58.0,57.95,10.0,0.6,0.76,0.76,3.42,3.42,3.37,66.75,5.25,4.22,17.34,2.27,37.97,27.95,5.02,5.31,5.08,64.0,31.0,31.0,126.0,8.0,7.0,1.0,18.0,5.0,29.0,28.0,56.0,87.0,6.0,12.0,73.0,89.0,17.0,16.0,76.0,13.0,6.0,1.75,1.63,1.87,2.0,4.0,2.0,129.66,95.0,97.8,6.0,0.87,1.44,1.44,4.68,4.78,4.7
847937984804598480821,2021,Zadina-Suter-Smith,DET,line,5on5,7,776.0,70.0,0.44,0.52,0.43,7.28,0.63,0.48,1.69,0.21,3.25,2.74,0.6,0.62,0.6,5.0,4.0,4.0,13.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,5.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,6.0,3.0,0.0,0.2,0.43,0.0,0.0,0.0,0.0,12.86,9.0,8.89,1.0,0.1,0.15,0.15,0.58,0.58,0.57,8.95,0.8,0.74,1.94,0.29,4.54,3.7,0.74,0.8,0.75,8.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,8.0,12.0,7.0,17.0,5.0,5.0,0.0,3.0,8.0,4.0,0.0,0.22,0.58,0.0,0.0,0.0,0.0,12.1,12.0,12.05,2.0,0.15,0.0,0.0,0.95,0.96,0.89
84746188481059,2021,Scandella-Perunovich,STL,pairing,5on5,14,2311.0,121.0,0.44,0.54,0.51,25.4,1.94,1.66,5.64,0.82,14.17,10.78,1.9,1.97,1.94,27.0,8.0,10.0,45.0,2.0,1.0,1.0,7.0,0.0,11.0,14.0,25.0,33.0,1.0,2.0,13.0,15.0,3.0,4.0,26.0,7.0,2.0,0.77,0.7,0.47,1.0,0.0,1.0,46.78,35.0,36.41,2.0,0.34,0.24,0.26,2.02,2.06,2.05,24.71,2.42,1.81,6.14,0.94,13.01,9.66,2.34,2.36,2.28,24.0,10.0,5.0,39.0,1.0,3.0,0.0,9.0,0.0,10.0,11.0,23.0,33.0,0.0,0.0,17.0,31.0,8.0,7.0,27.0,4.0,3.0,1.01,0.55,0.86,1.0,0.0,0.0,37.23,34.0,32.72,4.0,0.38,0.86,0.86,1.95,1.91,1.9
84706008480036,2021,Heiskanen-Suter,DAL,pairing,5on5,45,24190.0,164.0,0.55,0.53,0.52,214.32,20.16,14.66,50.74,7.11,117.4,87.92,19.11,20.16,19.1,214.0,84.0,116.0,414.0,14.0,25.0,4.0,52.0,9.0,84.0,114.0,200.0,284.0,26.0,54.0,213.0,132.0,48.0,58.0,219.0,58.0,21.0,6.58,7.1,6.47,4.0,5.0,5.0,410.83,298.0,296.7,40.0,3.05,6.23,6.27,16.94,16.96,16.73,196.99,16.59,12.92,44.97,6.47,111.63,84.42,16.03,16.62,16.04,205.0,72.0,83.0,360.0,15.0,14.0,2.0,51.0,9.0,79.0,109.0,190.0,262.0,22.0,44.0,186.0,133.0,47.0,60.0,206.0,59.0,12.0,6.15,7.11,3.34,5.0,7.0,3.0,360.9,277.0,277.44,31.0,2.67,3.08,3.08,16.18,16.11,15.72
846613884718878478366,2021,Vatrano-Thornton-Hornqvist,FLA,line,5on5,13,2066.0,131.0,0.49,0.51,0.51,17.96,1.3,1.06,4.46,0.6,10.05,7.53,1.26,1.29,1.25,18.0,7.0,10.0,35.0,2.0,1.0,1.0,4.0,0.0,12.0,6.0,16.0,23.0,4.0,11.0,10.0,19.0,4.0,8.0,19.0,5.0,1.0,0.46,0.51,0.33,0.0,1.0,1.0,36.09,25.0,25.38,4.0,0.22,0.33,0.33,1.19,1.18,1.17,17.14,1.33,1.21,3.87,0.51,9.92,7.16,1.33,1.37,1.37,20.0,4.0,10.0,34.0,3.0,1.0,0.0,6.0,0.0,5.0,9.0,17.0,21.0,3.0,9.0,23.0,18.0,5.0,8.0,20.0,3.0,1.0,0.6,0.4,0.33,1.0,1.0,1.0,33.21,24.0,23.72,4.0,0.25,0.13,0.13,1.45,1.49,1.49
847418984779038479536,2021,Jonsson-Fjallby-Eller-Hathaway,WSH,line,5on5,3,1939.0,6.0,0.49,0.5,0.5,17.19,1.29,1.2,3.69,0.51,9.94,7.37,1.28,1.37,1.36,18.0,6.0,4.0,28.0,2.0,0.0,0.0,3.0,1.0,6.0,12.0,16.0,22.0,0.0,0.0,19.0,20.0,0.0,0.0,16.0,8.0,0.0,0.4,0.89,0.0,0.0,2.0,0.0,30.58,24.0,25.86,0.0,0.25,0.0,0.0,1.54,1.63,1.62,17.28,1.35,1.28,4.46,0.59,9.67,6.65,1.32,1.3,1.27,18.0,6.0,4.0,28.0,1.0,0.0,0.0,3.0,0.0,12.0,8.0,17.0,23.0,0.0,0.0,18.0,10.0,4.0,2.0,19.0,5.0,0.0,0.6,0.75,0.0,0.0,1.0,0.0,26.37,24.0,22.9,0.0,0.27,0.0,0.0,1.62,1.55,1.52
847643784779198478864,2021,Kaprizov-Rask-Gaudreau,MIN,line,5on5,3,1227.0,9.0,0.39,0.39,0.27,4.55,0.45,0.3,0.99,0.11,2.37,1.77,0.45,0.46,0.46,4.0,2.0,6.0,12.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,9.0,6.0,2.0,3.0,4.0,2.0,0.0,0.12,0.33,0.0,0.0,2.0,0.0,12.44,6.0,5.96,0.0,0.07,0.0,0.0,0.51,0.52,0.52,11.36,0.72,0.66,2.74,0.33,6.64,4.91,0.72,0.71,0.71,10.0,6.0,3.0,19.0,1.0,0.0,0.0,1.0,1.0,4.0,9.0,9.0,15.0,1.0,2.0,9.0,5.0,7.0,5.0,13.0,3.0,0.0,0.28,0.44,0.0,0.0,1.0,0.0,19.08,16.0,16.27,2.0,0.13,0.0,0.0,0.85,0.85,0.84
847061984799448482055,2021,Aston-Reese-Boyle-O'Connor,PIT,line,5on5,4,997.0,26.0,0.46,0.4,0.35,5.49,0.52,0.43,1.08,0.16,2.76,2.04,0.52,0.53,0.53,5.0,2.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,5.0,7.0,2.0,4.0,7.0,10.0,2.0,2.0,3.0,4.0,0.0,0.09,0.44,0.0,0.0,0.0,0.0,9.88,7.0,6.95,1.0,0.09,0.0,0.0,0.61,0.62,0.62,9.49,0.62,0.6,1.97,0.27,5.41,4.13,0.58,0.62,0.58,11.0,2.0,2.0,15.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,11.0,13.0,1.0,2.0,8.0,10.0,1.0,2.0,10.0,3.0,0.0,0.28,0.34,0.0,0.0,0.0,0.0,15.38,13.0,13.13,2.0,0.12,0.15,0.15,0.6,0.61,0.56
84784168479410,2021,Sergachev-Cernak,TBL,pairing,5on5,18,4122.0,119.0,0.48,0.5,0.53,33.5,2.77,2.27,7.86,1.08,19.66,14.36,2.75,2.76,2.74,40.0,8.0,11.0,59.0,5.0,1.0,0.0,11.0,1.0,16.0,14.0,35.0,43.0,7.0,14.0,30.0,36.0,7.0,3.0,39.0,6.0,3.0,1.36,0.71,0.71,2.0,2.0,1.0,59.56,48.0,48.26,2.0,0.47,0.25,0.25,2.99,2.99,2.98,31.75,2.97,2.27,7.31,0.96,17.25,12.24,2.85,2.92,2.81,35.0,8.0,16.0,59.0,3.0,3.0,0.0,5.0,2.0,12.0,18.0,32.0,40.0,7.0,14.0,38.0,24.0,7.0,2.0,30.0,10.0,3.0,0.95,1.29,0.72,0.0,3.0,0.0,58.92,43.0,42.65,1.0,0.47,0.72,0.72,2.71,2.7,2.65
847643784779198477942,2021,Fiala-Rask-Gaudreau,MIN,line,5on5,10,4061.0,41.0,0.45,0.52,0.51,28.8,1.98,1.91,6.48,0.88,17.16,12.6,1.93,1.94,1.88,26.0,15.0,11.0,52.0,2.0,1.0,0.0,7.0,1.0,20.0,10.0,24.0,39.0,4.0,8.0,32.0,15.0,4.0,15.0,33.0,8.0,0.0,0.9,1.08,0.0,0.0,2.0,0.0,50.3,41.0,39.72,7.0,0.39,0.17,0.17,2.2,2.16,2.1,28.17,2.42,1.9,6.48,0.93,16.23,12.05,2.28,2.48,2.35,29.0,11.0,8.0,48.0,3.0,2.0,0.0,10.0,1.0,13.0,11.0,26.0,37.0,4.0,8.0,29.0,24.0,9.0,11.0,30.0,8.0,2.0,0.75,0.95,0.72,2.0,1.0,0.0,48.8,40.0,40.25,8.0,0.39,0.5,0.5,2.3,2.38,2.3
847843484799748481522,2021,Krebs-Patrick-Kolesar,VGK,line,5on5,4,872.0,38.0,0.25,0.37,0.35,5.73,0.39,0.34,1.32,0.17,3.39,2.39,0.39,0.38,0.38,5.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,8.0,1.0,2.0,4.0,3.0,0.0,1.0,7.0,1.0,0.0,0.29,0.09,0.0,0.0,0.0,0.0,10.67,8.0,7.94,0.0,0.07,0.0,0.0,0.45,0.44,0.44,11.72,1.14,0.83,2.4,0.31,5.89,4.43,1.14,1.18,1.17,12.0,3.0,4.0,19.0,2.0,1.0,0.0,0.0,0.0,4.0,8.0,10.0,13.0,1.0,2.0,6.0,12.0,1.0,1.0,8.0,6.0,1.0,0.16,0.69,0.29,0.0,2.0,0.0,20.17,15.0,15.35,0.0,0.18,0.29,0.29,1.03,1.05,1.05
84716868479425,2021,Staal-Hronek,DET,pairing,5on5,34,9804.0,184.0,0.48,0.45,0.44,66.45,6.91,4.9,15.02,2.12,35.02,26.02,6.58,6.85,6.52,70.0,20.0,34.0,124.0,8.0,10.0,2.0,11.0,1.0,18.0,42.0,62.0,82.0,10.0,23.0,80.0,47.0,13.0,24.0,57.0,26.0,7.0,1.7,3.19,2.03,3.0,3.0,2.0,122.15,90.0,88.94,13.0,1.03,1.93,1.93,6.02,5.96,5.89,82.44,7.47,5.65,18.57,2.56,45.75,33.0,7.29,7.67,7.48,88.0,25.0,41.0,154.0,9.0,6.0,1.0,24.0,1.0,41.0,32.0,79.0,104.0,13.0,33.0,65.0,46.0,6.0,15.0,84.0,20.0,9.0,2.36,2.37,2.74,2.0,3.0,4.0,157.37,113.0,115.4,6.0,1.17,1.17,1.15,7.48,7.64,7.59
847344984794198481522,2021,Murray-Krebs-Okposo,BUF,line,5on5,2,614.0,15.0,0.17,0.2,0.24,2.74,0.14,0.17,0.63,0.09,1.73,1.23,0.14,0.14,0.14,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,3.0,9.0,4.0,1.0,2.0,2.0,4.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,3.83,4.0,3.83,1.0,0.03,0.0,0.0,0.18,0.17,0.17,9.24,0.68,0.56,2.31,0.36,5.07,4.03,0.65,0.74,0.71,11.0,2.0,3.0,16.0,2.0,2.0,2.0,2.0,0.0,5.0,2.0,9.0,11.0,1.0,5.0,3.0,2.0,0.0,0.0,11.0,1.0,1.0,0.28,0.17,0.23,0.0,1.0,1.0,17.17,13.0,13.85,0.0,0.11,0.4,0.4,0.39,0.42,0.41
84717248476875,2021,Matheson-Letang,PIT,pairing,5on5,40,7559.0,250.0,0.54,0.58,0.58,80.93,6.95,5.58,18.17,2.64,46.43,34.24,6.75,7.02,6.82,83.0,31.0,34.0,148.0,10.0,4.0,1.0,11.0,1.0,48.0,40.0,73.0,104.0,5.0,10.0,55.0,69.0,13.0,15.0,86.0,24.0,4.0,2.84,3.14,0.96,4.0,5.0,1.0,148.98,114.0,115.62,10.0,1.15,0.44,0.44,7.66,7.73,7.52,60.8,5.82,4.09,14.52,2.0,33.13,24.44,5.69,5.9,5.77,61.0,23.0,24.0,108.0,4.0,6.0,1.0,12.0,2.0,23.0,37.0,57.0,80.0,11.0,22.0,48.0,58.0,11.0,13.0,58.0,20.0,6.0,1.69,2.17,1.96,0.0,2.0,2.0,109.08,84.0,84.25,6.0,0.84,1.19,1.19,5.47,5.53,5.43
847747984804598482078,2021,Raymond-Suter-Bertuzzi,DET,line,5on5,10,1514.0,112.0,0.86,0.66,0.69,15.54,2.19,1.31,3.21,0.47,7.34,5.48,1.86,2.27,1.92,19.0,1.0,7.0,27.0,3.0,4.0,1.0,1.0,0.0,7.0,5.0,16.0,17.0,1.0,2.0,12.0,5.0,0.0,4.0,10.0,5.0,5.0,0.34,0.67,1.19,1.0,1.0,1.0,27.13,20.0,20.15,1.0,0.28,0.92,0.92,1.55,1.59,1.55,6.57,0.35,0.42,1.3,0.19,3.83,2.91,0.35,0.35,0.35,5.0,4.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,8.0,1.0,2.0,12.0,2.0,1.0,3.0,8.0,1.0,0.0,0.27,0.08,0.0,0.0,1.0,0.0,14.0,9.0,9.09,0.0,0.09,0.0,0.0,0.44,0.43,0.43
847061284764838478873,2021,Rakell-Getzlaf-Terry,ANA,line,5on5,7,2029.0,49.0,0.23,0.36,0.37,11.79,0.64,0.73,2.97,0.4,6.96,5.3,0.64,0.67,0.66,9.0,8.0,2.0,19.0,1.0,1.0,0.0,1.0,0.0,5.0,9.0,8.0,16.0,3.0,9.0,22.0,12.0,11.0,7.0,16.0,1.0,0.0,0.53,0.11,0.0,0.0,1.0,0.0,19.14,17.0,17.1,6.0,0.15,0.03,0.03,0.76,0.79,0.79,20.85,2.12,1.52,5.21,0.69,11.6,7.87,2.03,2.08,1.99,23.0,6.0,5.0,34.0,1.0,3.0,0.0,6.0,1.0,11.0,7.0,22.0,28.0,3.0,9.0,15.0,13.0,8.0,6.0,20.0,8.0,1.0,0.69,1.01,0.42,1.0,0.0,0.0,33.92,29.0,28.97,3.0,0.32,0.62,0.62,1.81,1.76,1.74
